,L,b,h,P,fc,E,I,deflexion_max_mm
297,5.300000000000001,0.30000000000000004,0.4,20.53,350,27805000,0.0016000000000000007,1.4313058249790205
298,3.35,0.55,0.30000000000000004,81.78,350,27805000,0.0012375000000000008,1.8615391870512346
299,8.450000000000001,0.45,0.9500000000000001,24.49,420,30463000,0.03215156250000001,0.31429894303866285
300,5.5,0.45,0.5,67.08,420,30463000,0.0046875,1.6282681723183314
301,5.15,0.5,0.65,24.61,350,27805000,0.011442708333333334,0.22011028484756767
302,6.550000000000001,0.35000000000000003,0.55,85.94,280,24870000,0.004852604166666669,4.168956464351991
303,8.200000000000001,0.25,0.9500000000000001,44.3,280,24870000,0.01786197916666667,1.1455094656670146
304,9.55,0.4,0.30000000000000004,17.87,210,21541000,0.0009000000000000005,16.725729150278877
305,4.6000000000000005,0.45,0.65,29.77,280,24870000,0.0102984375,0.2357023808485255
306,3.85,0.6000000000000001,0.8500000000000001,23.33,175,19663000,0.030706250000000015,0.045938745287016254
307,7.65,0.6000000000000001,0.8500000000000001,55.95,280,24870000,0.030706250000000015,0.6833458986731
308,8.8,0.6000000000000001,0.8500000000000001,11.22,280,24870000,0.030706250000000015,0.20859172193677017
309,2.2,0.4,0.4,79.08,280,24870000,0.002133333333333334,0.33064271712907123
310,4.0,0.4,0.30000000000000004,62.06,350,27805000,0.0009000000000000005,3.306626173017108
311,5.15,0.30000000000000004,0.65,81.53,350,27805000,0.006865625000000001,1.215331946608573
312,3.8000000000000003,0.30000000000000004,0.75,39.6,210,21541000,0.010546875000000002,0.19925768431260285
313,5.65,0.30000000000000004,0.75,56.2,350,27805000,0.010546875000000002,0.7201015129617417
314,8.65,0.45,0.65,12.5,210,21541000,0.0102984375,0.7597660786165493
315,6.9,0.4,0.30000000000000004,74.76,280,24870000,0.0009000000000000005,22.85898974668274
316,2.8000000000000003,0.4,0.4,90.14,350,27805000,0.002133333333333334,0.6949743751123898
317,5.300000000000001,0.30000000000000004,0.8500000000000001,68.73,210,21541000,0.015353125000000007,0.6445699708609769
318,9.25,0.4,0.30000000000000004,96.34,210,21541000,0.0009000000000000005,81.9374101224065
319,4.05,0.55,0.30000000000000004,88.69,420,30463000,0.0012375000000000008,3.255971607135927
320,3.1,0.25,0.6000000000000001,48.73,350,27805000,0.004500000000000002,0.2417156902901822
321,3.9000000000000004,0.55,0.4,37.09,280,24870000,0.0029333333333333342,0.6283074573006909
322,9.25,0.55,0.4,90.06,175,19663000,0.0029333333333333342,25.745700146004193
323,4.7,0.45,0.35000000000000003,76.28,420,30463000,0.0016078125000000005,3.368642701553619
324,3.3000000000000003,0.45,0.45,98.76,420,30463000,0.0034171875000000005,0.7102973329718344
325,4.4,0.5,0.9,20.18,175,19663000,0.030375000000000003,0.05996141709338709
326,6.550000000000001,0.4,0.6000000000000001,10.37,350,27805000,0.007200000000000004,0.3032536404687988
327,5.45,0.55,0.9,55.34,280,24870000,0.033412500000000005,0.22459633610173826
328,6.9,0.4,0.30000000000000004,33.26,350,27805000,0.0009000000000000005,9.09626011508721
329,6.3500000000000005,0.25,0.9500000000000001,61.77,210,21541000,0.01786197916666667,0.856371293064862
330,7.65,0.45,0.8500000000000001,91.03,210,21541000,0.023029687500000007,1.711487396128313
331,8.55,0.4,0.7000000000000001,10.98,210,21541000,0.011433333333333337,0.5805247242850199
332,8.9,0.5,0.6000000000000001,88.95,280,24870000,0.009000000000000005,5.836553089956661
333,4.15,0.25,0.35000000000000003,60.79,420,30463000,0.0008932291666666668,3.3265926987468144
334,8.85,0.6000000000000001,0.7000000000000001,22.57,210,21541000,0.017150000000000006,0.8822469155622679
335,4.15,0.45,0.55,96.32,280,24870000,0.006239062500000002,0.9243243737121651
336,4.15,0.5,0.9,11.78,420,30463000,0.030375000000000003,0.018956553728382276
337,9.3,0.55,0.45,65.22,175,19663000,0.004176562500000001,13.308209799772634
338,5.7,0.45,0.8500000000000001,61.41,280,24870000,0.023029687500000007,0.4136743535343688
339,6.8500000000000005,0.30000000000000004,0.55,80.68,210,21541000,0.004159375000000002,6.029793353958304
340,4.6000000000000005,0.4,0.45,54.14,350,27805000,0.0030375000000000003,1.29990412852195
341,8.85,0.30000000000000004,0.8500000000000001,58.82,350,27805000,0.015353125000000007,1.9897289078848044
342,9.850000000000001,0.4,0.8500000000000001,58.59,420,30463000,0.020470833333333337,1.8706078788264728
343,8.35,0.4,0.5,96.28,280,24870000,0.004166666666666667,11.269112827704062
344,4.800000000000001,0.45,0.75,16.48,280,24870000,0.0158203125,0.0965047830943127
345,3.5500000000000003,0.4,0.45,77.87,280,24870000,0.0030375000000000003,0.9607755103630788
346,8.450000000000001,0.30000000000000004,0.35000000000000003,22.1,210,21541000,0.0010718750000000003,12.03126134495526
347,3.75,0.30000000000000004,0.30000000000000004,79.64,175,19663000,0.0006750000000000004,6.592198333587614
348,7.8500000000000005,0.5,0.9,97.85,420,30463000,0.030375000000000003,1.0657113859694958
349,8.35,0.30000000000000004,0.4,19.24,175,19663000,0.0016000000000000007,7.4174306564306445
350,2.45,0.4,0.45,42.0,175,19663000,0.0030375000000000003,0.21544689541406448
351,3.9000000000000004,0.4,0.8,11.63,420,30463000,0.01706666666666667,0.02764463891454901
352,4.3500000000000005,0.30000000000000004,0.35000000000000003,30.69,420,30463000,0.0010718750000000003,1.6117831443755934
353,3.25,0.25,0.55,80.89,280,24870000,0.0034661458333333345,0.6710904592687381
354,6.550000000000001,0.45,0.8,39.32,210,21541000,0.019200000000000005,0.5565819042614634
355,4.8500000000000005,0.45,0.7000000000000001,49.57,350,27805000,0.012862500000000004,0.32942352507662026
356,4.55,0.45,0.9,55.05,350,27805000,0.027337500000000004,0.14212437911669606
357,8.950000000000001,0.45,0.65,95.2,350,27805000,0.0102984375,4.9655868227744016
358,4.45,0.4,0.30000000000000004,15.41,350,27805000,0.0009000000000000005,1.1305142096162422
359,6.050000000000001,0.45,0.75,62.68,210,21541000,0.0158203125,0.8485412427597637
360,2.5,0.55,0.65,95.21,175,19663000,0.012586979166666666,0.12522471766954316
361,2.4000000000000004,0.45,0.45,77.4,350,27805000,0.0034171875000000005,0.23460741806363106
362,6.75,0.55,0.45,76.03,210,21541000,0.004176562500000001,5.414647965191114
363,3.7,0.5,0.30000000000000004,59.14,280,24870000,0.0011250000000000006,2.2305756005301633
364,4.65,0.30000000000000004,0.5,23.96,175,19663000,0.0031250000000000006,0.8167791333977522
365,3.6500000000000004,0.30000000000000004,0.9,15.08,350,27805000,0.018225000000000005,0.030147288784563145
366,4.5,0.45,0.4,87.87,175,19663000,0.0024000000000000007,3.5348900457076735
367,9.600000000000001,0.35000000000000003,0.9500000000000001,70.25,175,19663000,0.025006770833333344,2.6333670486747374
368,8.75,0.35000000000000003,0.9,72.13,280,24870000,0.021262500000000004,1.9037448521750688
369,7.550000000000001,0.6000000000000001,0.45,37.27,175,19663000,0.004556250000000001,3.7299386224527082
370,6.7,0.30000000000000004,0.75,35.21,350,27805000,0.010546875000000002,0.7523198096088054
371,8.700000000000001,0.5,0.35000000000000003,34.56,175,19663000,0.0017864583333333337,13.497321221177426
372,6.15,0.6000000000000001,0.35000000000000003,80.31,210,21541000,0.0021437500000000007,8.427790625524882
373,8.950000000000001,0.4,0.55,12.14,280,24870000,0.005545833333333336,1.3146312640154045
374,7.75,0.35000000000000003,0.8500000000000001,82.73,420,30463000,0.01791197916666667,1.4703158824816762
375,3.45,0.45,0.4,79.89,210,21541000,0.0024000000000000007,1.3219997303470707
376,7.9,0.55,0.8500000000000001,20.15,210,21541000,0.028147395833333342,0.3413587233688866
377,7.2,0.25,0.5,32.13,175,19663000,0.0026041666666666665,4.879197778568886
378,5.550000000000001,0.25,0.5,51.94,350,27805000,0.0026041666666666665,2.554747496493437
379,4.800000000000001,0.55,0.55,37.04,350,27805000,0.007625520833333337,0.4024955113144231
380,7.4,0.4,0.9500000000000001,69.26,420,30463000,0.028579166666666673,0.6716053969175162
381,4.05,0.30000000000000004,0.75,11.68,175,19663000,0.010546875000000002,0.07794586787367135
382,4.800000000000001,0.30000000000000004,0.9,10.45,350,27805000,0.018225000000000005,0.04751254881327411
383,5.1000000000000005,0.5,0.35000000000000003,12.35,280,24870000,0.0017864583333333337,0.7681880941244325
384,7.65,0.45,0.8,31.73,210,21541000,0.019200000000000005,0.7155599923592292
385,6.15,0.25,0.7000000000000001,43.28,210,21541000,0.007145833333333335,1.362550535198793
386,9.4,0.4,0.6000000000000001,60.24,350,27805000,0.007200000000000004,5.20681192431417
387,9.4,0.55,0.35000000000000003,80.37,175,19663000,0.0019651041666666675,35.991581972833806
388,4.800000000000001,0.5,0.30000000000000004,39.2,350,27805000,0.0011250000000000006,2.88730803812264
389,6.7,0.45,0.8500000000000001,20.08,280,24870000,0.023029687500000007,0.21967622104673132
390,9.600000000000001,0.6000000000000001,0.8,11.26,350,27805000,0.02560000000000001,0.2915734580111491
391,6.7,0.4,0.9500000000000001,93.4,420,30463000,0.028579166666666673,0.6722144058114385
392,8.55,0.55,0.75,34.67,280,24870000,0.0193359375,0.9387931878495452
393,3.1,0.35000000000000003,0.45,11.98,280,24870000,0.0026578125000000005,0.11248653452587987
394,6.2,0.25,1.0,10.85,280,24870000,0.020833333333333332,0.103975022114998
395,7.7,0.55,0.7000000000000001,20.84,350,27805000,0.01572083333333334,0.4534508181981657
396,7.6000000000000005,0.55,0.8,21.37,280,24870000,0.023466666666666674,0.33487048561611293
397,3.5,0.45,0.4,98.82,175,19663000,0.0024000000000000007,1.8704526744393015
398,2.5500000000000003,0.5,0.55,27.42,175,19663000,0.006932291666666669,0.06948965386063968
399,9.15,0.45,0.65,46.82,210,21541000,0.0102984375,3.3683425835463137
400,4.1000000000000005,0.45,0.55,34.59,420,30463000,0.006239062500000002,0.2613177367256764
401,9.4,0.5,0.5,53.7,210,21541000,0.005208333333333333,8.282319446636647
402,4.7,0.5,0.55,10.16,280,24870000,0.006932291666666669,0.1274657284747705
403,4.05,0.30000000000000004,0.8,20.92,420,30463000,0.012800000000000006,0.07425109664926505
404,5.300000000000001,0.6000000000000001,0.9500000000000001,43.48,175,19663000,0.04286875000000002,0.15998722568193338
405,8.15,0.5,0.4,71.98,350,27805000,0.0026666666666666674,10.94842882701515
406,3.1,0.25,0.8,38.15,420,30463000,0.01066666666666667,0.0728680239399025
407,6.65,0.4,0.8,68.86,175,19663000,0.01706666666666667,1.2571648548488812
408,8.950000000000001,0.55,0.30000000000000004,78.51,210,21541000,0.0012375000000000008,43.988765853019764
409,4.0,0.35000000000000003,0.9500000000000001,11.22,175,19663000,0.025006770833333344,0.030424552571555928
410,2.5500000000000003,0.30000000000000004,0.5,30.73,280,24870000,0.0031250000000000006,0.13658910434258142
411,5.5,0.30000000000000004,0.8,98.42,420,30463000,0.012800000000000006,0.8748781126814357
412,4.5,0.4,0.9,92.31,350,27805000,0.024300000000000002,0.2593676946592339
413,5.4,0.4,0.6000000000000001,41.96,350,27805000,0.007200000000000004,0.6875750764251031
414,3.95,0.35000000000000003,0.75,34.98,420,30463000,0.012304687500000001,0.11981924968567122
415,2.75,0.30000000000000004,0.45,28.47,350,27805000,0.0022781250000000006,0.19473493137219347
416,3.95,0.45,0.75,40.64,175,19663000,0.0158203125,0.16774087790797573
417,4.7,0.30000000000000004,0.6000000000000001,13.55,210,21541000,0.005400000000000003,0.2519602386863752
418,6.5,0.35000000000000003,0.8500000000000001,33.21,175,19663000,0.01791197916666667,0.539478763588495
419,7.95,0.25,0.35000000000000003,18.33,420,30463000,0.0008932291666666668,7.051589905605508
420,9.65,0.45,0.6000000000000001,50.86,210,21541000,0.008100000000000005,5.457153613166716
421,8.05,0.30000000000000004,0.35000000000000003,59.77,420,30463000,0.0010718750000000003,19.893575539725784
422,5.45,0.4,0.75,88.46,420,30463000,0.0140625,0.6964019821252497
423,2.45,0.35000000000000003,0.35000000000000003,19.77,210,21541000,0.0012505208333333337,0.22485724896708603
424,9.4,0.35000000000000003,0.35000000000000003,58.3,280,24870000,0.0012505208333333337,32.43725997427354
425,5.25,0.25,0.8,77.44,420,30463000,0.01066666666666667,0.71845673952828
426,2.85,0.30000000000000004,0.30000000000000004,78.14,210,21541000,0.0006750000000000004,2.5917739233709347
427,6.800000000000001,0.5,0.8500000000000001,89.69,175,19663000,0.025588541666666673,1.1677078777399175
428,4.3,0.35000000000000003,0.5,31.65,175,19663000,0.003645833333333334,0.7312927252780782
429,2.6500000000000004,0.5,0.7000000000000001,48.15,210,21541000,0.01429166666666667,0.06063786989093821
430,8.6,0.35000000000000003,0.5,51.36,420,30463000,0.003645833333333334,6.127871499383325
431,6.45,0.4,0.7000000000000001,82.48,420,30463000,0.011433333333333337,1.3238568380137867
432,3.0500000000000003,0.30000000000000004,0.7000000000000001,98.0,350,27805000,0.008575000000000003,0.24295583185620948
433,3.8000000000000003,0.30000000000000004,0.35000000000000003,64.29,420,30463000,0.0010718750000000003,2.250796162510005
434,7.4,0.5,0.8500000000000001,23.97,350,27805000,0.025588541666666673,0.28441567042844723
435,8.25,0.35000000000000003,0.45,99.91,350,27805000,0.0026578125000000005,15.81547821230432
436,3.75,0.55,0.9500000000000001,46.27,350,27805000,0.03929635416666668,0.046523984951718236
437,5.1000000000000005,0.30000000000000004,0.6000000000000001,87.65,350,27805000,0.005400000000000003,1.6132606920218184
438,7.050000000000001,0.45,0.45,66.64,210,21541000,0.0034171875000000005,6.608858177047007
439,2.5,0.55,0.65,69.1,210,21541000,0.012586979166666666,0.08296013725593591
440,5.5,0.55,0.8500000000000001,47.48,210,21541000,0.028147395833333342,0.27142725841791443
441,7.4,0.30000000000000004,0.55,30.78,280,24870000,0.004159375000000002,2.5119944462519896
442,7.7,0.4,0.9,53.67,175,19663000,0.024300000000000002,1.0683325989947068
443,3.25,0.4,0.65,82.23,420,30463000,0.009154166666666666,0.21088595181039294
444,2.8000000000000003,0.30000000000000004,0.9500000000000001,53.02,280,24870000,0.02143437500000001,0.04548686126989469
445,7.45,0.35000000000000003,0.35000000000000003,87.55,210,21541000,0.0012505208333333337,27.997995487852542
446,6.65,0.55,0.65,66.89,280,24870000,0.012586979166666666,1.3091445311623255
447,2.35,0.45,0.5,56.1,175,19663000,0.0046875,0.1645637406974182
448,5.050000000000001,0.55,0.5,41.94,175,19663000,0.005729166666666667,0.9988955708229118
449,6.8500000000000005,0.4,0.4,83.79,280,24870000,0.002133333333333334,10.575189612449583
450,7.2,0.55,0.4,47.99,420,30463000,0.0029333333333333342,4.176119465342457
451,2.25,0.5,0.7000000000000001,18.98,420,30463000,0.01429166666666667,0.010345392594505266
452,4.15,0.25,0.8,41.72,210,21541000,0.01066666666666667,0.2703664310392101
453,2.45,0.35000000000000003,0.65,25.81,350,27805000,0.008009895833333334,0.035505468909926625
454,5.65,0.6000000000000001,0.8500000000000001,86.42,420,30463000,0.030706250000000015,0.3471513960592586
455,9.15,0.5,0.7000000000000001,27.75,175,19663000,0.01429166666666667,1.5759860709255622
456,6.050000000000001,0.4,0.9,10.93,350,27805000,0.024300000000000002,0.07463041824721652
457,8.85,0.30000000000000004,0.6000000000000001,59.35,175,19663000,0.005400000000000003,8.071713880183166
458,5.15,0.55,0.65,44.79,175,19663000,0.012586979166666666,0.5149798300687982
459,7.050000000000001,0.25,0.4,15.48,350,27805000,0.0013333333333333337,3.0481436763846435
460,2.6,0.35000000000000003,1.0,76.33,210,21541000,0.02916666666666667,0.0444858005000431
461,4.65,0.5,0.7000000000000001,52.33,280,24870000,0.01429166666666667,0.3083966788378284
462,2.3000000000000003,0.4,0.4,29.17,175,19663000,0.002133333333333334,0.1762666705471571
463,6.800000000000001,0.55,0.45,42.67,280,24870000,0.004176562500000001,2.6909979911501902
464,6.6000000000000005,0.6000000000000001,0.75,96.1,420,30463000,0.021093750000000005,0.895751392399523
465,9.15,0.5,0.8,14.37,210,21541000,0.02133333333333334,0.4990616900325069
466,5.8500000000000005,0.25,0.35000000000000003,35.74,350,27805000,0.0008932291666666668,6.0019878778855045
467,2.7,0.5,0.9,97.96,350,27805000,0.030375000000000003,0.04756194928969611
468,9.35,0.45,0.8500000000000001,21.3,420,30463000,0.023029687500000007,0.5170261191171802
469,3.8000000000000003,0.45,0.9500000000000001,90.64,175,19663000,0.03215156250000001,0.16389948408460336
470,7.75,0.45,0.75,72.05,280,24870000,0.0158203125,1.775852995246061
471,8.55,0.55,0.8,92.46,420,30463000,0.023466666666666674,1.684173854595613
472,7.550000000000001,0.25,0.45,93.22,350,27805000,0.0018984375000000002,15.833958879310627
473,9.15,0.55,0.4,84.02,175,19663000,0.0029333333333333342,23.248424416438286
474,3.8000000000000003,0.4,0.35000000000000003,46.0,420,30463000,0.0014291666666666671,1.2078467507636514
475,3.7,0.35000000000000003,0.45,29.28,175,19663000,0.0026578125000000005,0.5912360248434206
476,4.45,0.30000000000000004,0.8,69.34,350,27805000,0.012800000000000006,0.35767597017618036
477,4.15,0.55,0.8500000000000001,60.52,280,24870000,0.028147395833333342,0.12873242971030358
478,8.9,0.55,0.75,82.08,280,24870000,0.0193359375,2.506831316299302
479,5.1000000000000005,0.6000000000000001,0.9500000000000001,57.02,350,27805000,0.04286875000000002,0.1322004045890691
480,5.15,0.55,0.9500000000000001,81.28,175,19663000,0.03929635416666668,0.29933817474311597
481,4.95,0.25,0.8,36.5,280,24870000,0.01066666666666667,0.3476663955301944
482,9.65,0.30000000000000004,0.9500000000000001,54.49,175,19663000,0.02143437500000001,2.420454409002905
483,2.5500000000000003,0.6000000000000001,0.9,38.94,210,21541000,0.03645000000000001,0.01713214958726425
484,3.9000000000000004,0.55,0.9500000000000001,81.34,350,27805000,0.03929635416666668,0.0919986793490829
485,2.2,0.30000000000000004,0.45,33.64,420,30463000,0.0022781250000000006,0.10753072445512131
486,9.0,0.35000000000000003,0.45,44.29,280,24870000,0.0026578125000000005,10.176345568384168
487,6.45,0.30000000000000004,0.55,82.38,420,30463000,0.004159375000000002,3.6346194517653694
488,3.3000000000000003,0.5,0.8,94.18,210,21541000,0.02133333333333334,0.15343862158935287
489,5.45,0.25,0.5,68.96,210,21541000,0.0026041666666666665,4.145824234715194
490,6.1000000000000005,0.5,0.55,81.83,175,19663000,0.006932291666666669,2.8387961845297625
491,5.45,0.5,0.7000000000000001,35.77,210,21541000,0.01429166666666667,0.39184875436874533
